928,947
925,946
928,947
928,946
927,946
925,947
925,948
922,944
922,948
928,948
931,946
931,947
930,946
930,947
927,947
927,947
926,946
924,947
924,947
931,946
934,946
933,945
931,946
932,945
931,946
930,947
929,947
927,948
935,946
937,946
936,947
934,947
930,946
931,945
928,946
929,946
927,947
933,945
938,946
938,945
937,945
936,947
934,947
932,947
931,947
930,947
929,947
931,947
937,947
938,947
936,947
936,946
935,947
933,945
932,946
931,947
929,946
934,946
938,947
937,946
936,946
935,947
933,945
931,947
930,946
928,946
930,946
937,947
937,947
937,947
936,947
934,947
932,948
931,946
930,946
928,947
927,945
934,947
937,947
936,947
936,946
935,947
934,945
933,946
932,945
931,946
937,946
939,946
939,947
938,945
937,946
935,946
934,945
932,948
931,946
934,946
947,946
941,948
939,947
939,946
938,947
936,946
935,947
933,945
932,947
939,946
943,946
943,946
942,947
942,947
940,945
937,945
937,946
935,946
935,946
943,946
943,947
943,946
943,946
941,947
939,947
937,947
935,947
933,946
940,946
943,945
942,947
943,944
940,946
938,946
935,947
934,947
931,948
935,947
941,946
942,945
942,946
941,946
939,946
938,947
936,946
935,946
934,947
937,946
943,946
944,946
943,946
943,946
940,946
940,947
938,945
937,947
941,947
945,947
945,946
943,946
941,947
939,945
937,946
937,946
934,947
934,947
942,946
943,945
942,947
941,946
939,946
937,946
936,947
934,946
932,947
933,946
940,947
941,947
940,947
940,947
938,946
936,948
934,946
932,945
937,946
941,946
940,946
939,945
937,946
935,945
933,946
932,946
931,945
935,946
939,946
939,946
938,947
936,947
932,946
933,947
931,947
929,945
933,947
938,947
938,945
938,946
937,947
941,947
933,947
932,947
930,946
928,946
930,947
937,945
938,946
937,945
936,946
934,946
933,946
932,947
930,946
935,948
937,946
938,947
935,947
935,946
933,945
931,947
930,946
929,947
931,945
936,947
937,946
935,947
934,945
932,946
931,945
929,946
929,947
936,947
937,947
936,947
933,947
935,945
932,947
932,946
930,947
931,946
937,945
937,946
936,945
935,946
931,947
931,946
929,946
927,945
933,946
935,946
935,947
933,947
933,946
931,947
929,946
928,947
926,947
933,946
935,946
934,947
933,946
932,946
931,947
929,945
928,946
927,945
933,945
936,947
932,946
932,946
931,945
929,947
928,946
925,947
929,947
932,944
931,947
931,945
930,946
927,947
925,946
924,948
922,947
928,947
929,946
928,946
927,947
926,947
925,945
924,946
923,946
923,947
922,946
928,945
928,947
927,946
927,946
926,947
925,945
924,945
923,946
928,947
929,947
928,947
927,945
926,947
924,946
923,947
923,945
922,945
929,945
929,947
929,945
928,947
927,947
925,947
924,948
923,946
923,946
929,946
929,946
929,946
929,946
928,947
926,946
926,945
925,945
932,946
933,946
931,946
931,946
930,946
929,948
924,946
927,945
932,945
934,946
933,945
933,945
932,946
930,946
928,945
927,946
926,947
932,945
935,945
935,947
934,945
933,946
931,946
931,946
929,946
927,946
926,946
933,947
936,947
935,947
934,945
934,947
933,947
931,946
930,946
931,946
938,947
939,946
937,945
937,947
935,945
934,947
932,947
931,945
932,946
941,947
941,946
939,946
940,946
938,945
937,945
935,947
934,947
932,946
932,947
941,947
941,946
939,947
939,946
937,945
935,946
933,946
932,946
930,945
934,945
939,946
939,946
938,947
937,947
935,946
932,945
933,945
931,946
937,946
940,946
938,945
938,947
937,947
935,946
935,946
933,945
931,947
934,945
941,947
941,945
940,945
932,946
938,945
936,947
932,946
933,946
931,947
933,947
941,946
942,946
940,946
939,947
937,947
935,945
932,945
932,947
940,947
941,946
939,947
939,946
937,946
935,945
932,946
933,946
931,946
939,946
941,946
940,946
941,947
938,947
936,945
934,947
933,946
931,946
934,946
942,946
935,945
941,946
941,947
938,946
937,947
935,946
934,947
932,945
938,946
942,946
942,945
942,946
940,946
939,946
938,947
936,945
935,946
935,947
943,947
944,946
943,946
944,946
941,946
939,946
937,946
936,946
934,945
942,946
945,946
944,945
944,945
943,945
941,945
938,946
937,945
935,945
934,946
943,945
946,947
943,946
943,947
941,946
939,946
937,946
935,946
935,946
938,946
944,946
943,947
943,946
942,945
939,946
937,947
937,948
936,946
935,946
944,947
944,947
941,947
942,946
939,944
938,945
936,946
934,946
936,947
944,947
944,947
943,946
943,946
941,948
938,947
937,947
935,945
935,945
943,946
945,946
942,944
943,946
939,947
937,945
936,946
938,946
944,947
944,946
942,947
942,947
943,947
939,947
938,946
936,946
943,947
945,945
944,946
939,945
942,946
940,946
939,945
936,947
935,946
943,947
945,945
945,947
944,946
942,945
939,947
938,946
937,946
935,944
935,946
942,947
943,947
942,946
941,946
940,947
938,946
937,945
935,945
938,948
942,946
941,946
939,946
938,946
936,945
934,945
933,947
931,946
935,946
939,946
937,947
937,946
945,946
935,946
933,945
931,946
929,946
932,947
938,947
936,947
937,947
935,947
933,945
932,946
930,947
928,947
933,946
937,946
932,946
936,945
934,946
933,947
931,945
930,946
929,946
935,946
938,946
937,946
935,947
934,946
932,947
931,946
930,947
929,946
936,945
937,946
936,945
935,946
935,946
931,946
930,946
929,944
927,945
932,947
937,947
937,945
934,947
935,946
933,946
931,946
929,946
927,946
929,945
937,946
937,947
935,946
935,946
934,945
932,945
930,947
929,947
936,946
939,945
937,946
937,946
936,945
933,947
932,947
931,947
930,945
931,946
937,945
939,947
937,947
936,947
934,946
932,947
932,946
927,947
931,947
938,943
939,947
938,946
937,946
935,947
934,945
932,946
931,946
937,946
942,945
941,945
941,946
941,946
938,947
937,946
941,946
937,947
944,946
945,946
944,947
943,946
942,947
940,946
939,946
936,945
943,946
946,946
945,946
944,946
942,947
941,945
939,946
937,946
934,946
934,946
942,946
944,946
941,946
941,945
940,946
937,946
936,946
935,946
933,945
940,945
941,946
939,945
939,947
938,946
936,945
935,946
932,946
934,947
941,946
941,947
938,945
938,946
936,945
934,945
931,945
931,946
930,945
931,946
938,946
938,946
937,946
935,945
934,946
933,944
931,947
934,945
937,946
936,946
936,946
935,946
933,947
931,946
931,946
929,947
933,947
938,946
937,944
936,945
935,947
933,946
932,946
931,946
929,947
934,947
938,946
938,946
937,945
936,947
934,946
932,947
931,947
929,945
933,946
939,945
939,946
937,945
936,946
935,946
934,946
933,946
931,945
931,946
940,947
940,946
939,946
938,946
937,947
934,945
934,946
933,947
935,945
942,945
941,946
940,946
939,945
936,947
935,945
934,945
933,946
944,945
943,946
944,946
941,946
940,947
938,946
936,945
935,946
934,945
942,946
943,947
942,947
942,947
941,945
939,945
937,947
935,947
934,946
941,947
944,946
943,947
941,946
940,946
939,946
937,945
935,945
934,946
938,946
943,947
940,945
939,946
938,945
935,946
933,946
933,946
932,945
929,946
932,945
938,947
937,946
937,946
935,945
934,946
932,947
931,946
930,947
933,946
938,947
937,946
937,946
936,946
933,945
932,946
931,945
931,947
937,945
939,946
938,946
939,945
935,947
933,946
933,945
931,946
931,945
938,945
939,946
932,947
937,947
935,946
935,945
932,946
930,947
928,946
936,946
936,946
934,945
935,946
933,947
931,945
929,946
929,947
931,946
936,945
935,946
935,945
933,946
